scorer,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000
bodyparts,left-paw,left-paw,left-paw,left-elbow,left-elbow,left-elbow,right-paw,right-paw,right-paw,right-elbow,right-elbow,right-elbow,chest,chest,chest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
91,363.3468933105469,233.2672576904297,0.9999997615814209,399.3183288574219,205.86643981933594,1.0,213.0645751953125,229.53067016601562,1.0,263.5137634277344,216.96170043945312,0.9999997615814209,246.17318725585938,179.03912353515625,1.0
92,365.0322570800781,232.57705688476562,0.9999997615814209,399.4274597167969,206.1360626220703,1.0,213.79335021972656,228.9566192626953,1.0,261.7593994140625,217.59288024902344,1.0,245.43667602539062,179.527587890625,1.0
93,363.9080810546875,232.845947265625,0.9999994039535522,399.50006103515625,204.969970703125,1.0,212.9167938232422,229.00425720214844,1.0,263.9656982421875,217.87474060058594,0.9999996423721313,246.93896484375,179.49362182617188,1.0
94,363.32318115234375,233.15382385253906,0.9999994039535522,399.5364074707031,206.0677490234375,1.0,213.2259521484375,229.3701934814453,1.0,263.8183288574219,217.18719482421875,0.9999996423721313,246.5663299560547,179.18299865722656,1.0
95,362.744140625,233.30043029785156,0.9999957084655762,399.3353576660156,205.86878967285156,1.0,213.45872497558594,229.04873657226562,1.0,262.15716552734375,218.11444091796875,1.0,246.89306640625,179.86572265625,1.0
96,365.8399963378906,231.95883178710938,0.9999991655349731,399.64251708984375,205.14865112304688,1.0,212.59274291992188,229.23028564453125,1.0,263.9421081542969,217.5208740234375,0.9999997615814209,246.5249481201172,179.8420867919922,1.0
97,363.6196594238281,232.95703125,0.9999992847442627,399.7259216308594,205.798583984375,1.0,212.83824157714844,229.4403839111328,1.0,264.4123840332031,217.7378692626953,0.9999997615814209,244.98623657226562,178.8744354248047,1.0
98,363.0431213378906,232.9040069580078,0.9999969005584717,399.4818115234375,205.20205688476562,1.0,213.74354553222656,229.12203979492188,1.0,262.4520263671875,218.72885131835938,1.0,247.9163818359375,179.6238250732422,1.0
99,363.5720520019531,233.08424377441406,0.9999988079071045,399.578857421875,206.07313537597656,1.0,212.09829711914062,229.46844482421875,1.0,264.3769226074219,217.69969177246094,0.9999998807907104,246.01327514648438,179.6237335205078,1.0
100,365.3653869628906,231.7240447998047,0.9999994039535522,399.8609619140625,206.24513244628906,1.0,213.02847290039062,229.3372802734375,1.0,263.783447265625,218.12669372558594,1.0,244.96514892578125,178.9735565185547,1.0
101,366.10491943359375,232.0653076171875,0.9999992847442627,399.8887023925781,205.7358856201172,1.0,213.81149291992188,229.07574462890625,1.0,263.9278564453125,218.7908172607422,1.0,246.9796142578125,179.55116271972656,1.0
102,365.651611328125,231.62754821777344,0.9999986886978149,399.8978271484375,205.95286560058594,1.0,211.90304565429688,229.7217559814453,1.0,264.4906005859375,217.94671630859375,0.9999997615814209,246.43504333496094,179.59898376464844,1.0
103,364.7804870605469,231.764892578125,0.9999966621398926,399.7699279785156,206.02999877929688,1.0,213.4877166748047,229.41412353515625,1.0,264.32476806640625,218.26161193847656,1.0,245.27549743652344,178.9883270263672,1.0
104,366.11578369140625,232.2139892578125,0.9999994039535522,399.57977294921875,206.16818237304688,1.0,213.83529663085938,229.34068298339844,1.0,264.3134460449219,218.85897827148438,1.0,246.2911376953125,179.30259704589844,1.0
105,366.5077819824219,231.66845703125,0.9999992847442627,399.884765625,205.58355712890625,1.0,212.3532257080078,230.40194702148438,1.0,265.8807067871094,218.9674835205078,0.9999994039535522,245.99798583984375,179.42529296875,1.0
106,363.65673828125,232.31655883789062,0.9999856948852539,399.8035583496094,204.79576110839844,1.0,213.53964233398438,229.41372680664062,1.0,263.1461486816406,219.30413818359375,1.0,247.060791015625,179.47442626953125,1.0
107,365.59185791015625,232.32907104492188,0.9999983310699463,399.8443603515625,205.949951171875,1.0,213.97164916992188,229.25936889648438,1.0,264.4837341308594,218.9431915283203,0.9999998807907104,246.56747436523438,179.32254028320312,1.0
108,365.6028747558594,232.06927490234375,0.999998927116394,399.8181457519531,205.98837280273438,1.0,212.42230224609375,230.2531280517578,1.0,265.3673400878906,218.51876831054688,0.9999979734420776,246.14892578125,179.28564453125,1.0
109,365.56982421875,231.61830139160156,0.9999978542327881,399.8067932128906,205.34324645996094,1.0,213.8513946533203,229.85928344726562,1.0,264.4016418457031,219.13101196289062,1.0,246.67674255371094,179.9534912109375,1.0
110,365.2085266113281,232.34059143066406,0.9999984502792358,399.8055114746094,206.411376953125,1.0,213.7518768310547,229.4574737548828,1.0,264.11749267578125,218.5327911376953,0.9999998807907104,246.20262145996094,179.35195922851562,1.0
111,365.7816467285156,231.65130615234375,0.999994158744812,400.0539855957031,205.62440490722656,1.0,212.05995178222656,230.0751190185547,1.0,264.8705749511719,218.30276489257812,0.9999996423721313,246.37315368652344,179.19866943359375,1.0
112,366.1756591796875,231.71018981933594,0.9999990463256836,400.01287841796875,205.646728515625,1.0,213.15231323242188,229.8950958251953,1.0,264.96405029296875,219.21202087402344,1.0,246.88685607910156,180.07049560546875,1.0
113,364.9422302246094,231.93453979492188,0.9999966621398926,399.50830078125,205.755859375,1.0,213.66957092285156,229.3275909423828,1.0,263.9468994140625,218.80136108398438,1.0,246.11717224121094,179.34800720214844,1.0
114,366.650390625,231.1027374267578,0.9999984502792358,400.1233215332031,205.0842742919922,1.0,211.79576110839844,229.8018798828125,1.0,263.6248474121094,218.74913024902344,1.0,247.63331604003906,179.7563934326172,1.0
115,365.90277099609375,231.5956573486328,0.9999992847442627,399.586181640625,205.9060516357422,1.0,212.58184814453125,229.858642578125,1.0,264.2398681640625,219.141357421875,1.0,245.8345947265625,179.5494842529297,1.0
116,365.54986572265625,232.0232696533203,0.999998927116394,399.5326843261719,205.80142211914062,1.0,213.827880859375,229.41139221191406,1.0,264.27587890625,219.09693908691406,1.0,245.82423400878906,179.25888061523438,1.0
117,363.4905090332031,232.61373901367188,0.9999921321868896,399.78717041015625,205.6144561767578,1.0,212.51483154296875,229.55801391601562,1.0,264.2759704589844,218.0275115966797,0.9999980926513672,246.61343383789062,179.74600219726562,1.0
118,366.87957763671875,231.64373779296875,0.9999991655349731,399.84967041015625,205.53335571289062,1.0,211.9438018798828,229.84451293945312,1.0,263.5936279296875,218.904296875,1.0,245.81906127929688,179.71524047851562,1.0
119,365.81195068359375,231.98280334472656,0.9999971389770508,399.8738708496094,205.63201904296875,1.0,214.1123809814453,229.33999633789062,1.0,263.66363525390625,218.59835815429688,1.0,246.49021911621094,179.36892700195312,1.0
120,366.04522705078125,231.86264038085938,0.9999983310699463,399.8031921386719,205.51817321777344,1.0,213.17022705078125,229.59405517578125,1.0,264.8528137207031,218.0957489013672,0.9999943971633911,245.74293518066406,179.47866821289062,1.0
121,366.1537780761719,231.82391357421875,0.999998927116394,399.89849853515625,205.72222900390625,1.0,211.8201904296875,229.7647705078125,1.0,263.38177490234375,218.6439208984375,1.0,245.11300659179688,179.65908813476562,1.0
122,365.71331787109375,231.9376220703125,0.9999493360519409,400.1626281738281,205.56472778320312,1.0,213.56625366210938,229.48956298828125,1.0,262.391357421875,219.13990783691406,1.0,247.73635864257812,179.5379638671875,1.0
123,365.96722412109375,231.08518981933594,0.9999960660934448,399.9409484863281,205.32591247558594,1.0,213.8328857421875,229.175537109375,1.0,264.2649841308594,217.9568634033203,0.9999957084655762,246.20640563964844,179.3441162109375,1.0
124,366.0492248535156,232.18490600585938,0.9999984502792358,400.02947998046875,206.3605194091797,1.0,212.33502197265625,229.65835571289062,1.0,263.3717041015625,218.7839813232422,1.0,245.00552368164062,180.031005859375,1.0
125,366.1754150390625,231.99290466308594,0.9999902248382568,400.37420654296875,205.13162231445312,1.0,213.75823974609375,229.49386596679688,1.0,262.97442626953125,219.01248168945312,1.0,246.77801513671875,179.41140747070312,1.0
126,365.94793701171875,231.8265380859375,0.9999979734420776,400.24310302734375,205.69717407226562,1.0,214.0494384765625,229.28936767578125,1.0,264.0946350097656,217.7382354736328,0.9999758005142212,246.20550537109375,179.27151489257812,1.0
127,366.3628845214844,232.2180938720703,0.9999973773956299,399.8080749511719,205.08203125,1.0,212.60604858398438,229.22952270507812,1.0,262.8929138183594,219.1750946044922,1.0,246.12599182128906,180.11497497558594,1.0
128,366.31085205078125,231.87750244140625,0.9999974966049194,400.37725830078125,205.487060546875,1.0,213.70974731445312,229.4761505126953,1.0,263.9238586425781,218.9460906982422,1.0,245.9359588623047,179.3217010498047,1.0
129,367.2204284667969,231.72642517089844,0.9999979734420776,400.3062438964844,205.4946746826172,1.0,213.4944610595703,229.7108154296875,1.0,263.55029296875,217.4934844970703,0.9999618530273438,246.3993682861328,179.12640380859375,1.0
130,366.82373046875,232.36453247070312,0.9999955892562866,400.5455017089844,206.00657653808594,1.0,213.47535705566406,228.9405517578125,1.0,261.96014404296875,218.74240112304688,1.0,246.37704467773438,180.09109497070312,1.0
131,365.4714660644531,231.75018310546875,0.999944806098938,399.99383544921875,205.0894775390625,1.0,213.39559936523438,229.5261688232422,1.0,262.9956970214844,218.88333129882812,1.0,245.52552795410156,179.3960418701172,1.0
132,366.0658264160156,231.69664001464844,0.9999972581863403,399.94696044921875,205.65304565429688,1.0,214.02186584472656,230.05230712890625,1.0,263.9080810546875,217.90162658691406,0.9999980926513672,247.76104736328125,179.11105346679688,1.0
133,365.8976135253906,232.23744201660156,0.999996542930603,400.2423400878906,206.08047485351562,1.0,214.35107421875,229.28175354003906,1.0,262.70965576171875,218.64651489257812,1.0,245.9896240234375,180.00466918945312,1.0
134,366.1849670410156,231.75271606445312,0.9999986886978149,400.1986389160156,206.01614379882812,1.0,213.81747436523438,229.43685913085938,1.0,263.1209411621094,218.6755828857422,0.9999998807907104,244.90890502929688,179.12200927734375,1.0
135,365.87811279296875,231.74594116210938,0.9999191761016846,400.17578125,205.79083251953125,1.0,214.01341247558594,230.0454559326172,1.0,263.9896240234375,217.90802001953125,0.9999915361404419,247.60562133789062,179.32801818847656,1.0
136,366.2337341308594,232.14535522460938,0.9999960660934448,399.9489440917969,205.85435485839844,1.0,213.7090606689453,229.06610107421875,1.0,262.9649963378906,218.69468688964844,1.0,246.26406860351562,179.95065307617188,1.0
137,365.80816650390625,231.526123046875,0.9999768733978271,399.8541259765625,205.34715270996094,1.0,213.67103576660156,229.3169708251953,1.0,262.1899108886719,218.51162719726562,1.0,246.3853302001953,179.5408172607422,1.0
138,365.3497619628906,231.35910034179688,0.9999768733978271,400.0467224121094,205.40902709960938,1.0,213.88668823242188,230.1214141845703,1.0,263.6390380859375,217.5054168701172,0.9999494552612305,246.84158325195312,179.5856170654297,1.0
139,366.12713623046875,232.11363220214844,0.9999996423721313,399.8690490722656,206.14915466308594,1.0,213.9686279296875,229.2742919921875,1.0,263.5373229980469,218.66134643554688,1.0,246.42124938964844,179.79872131347656,1.0
140,366.08038330078125,231.82542419433594,0.9999746084213257,399.8993835449219,204.94598388671875,1.0,213.24819946289062,229.52333068847656,1.0,262.2168884277344,218.5200958251953,0.9999998807907104,246.5574188232422,179.18563842773438,1.0
141,367.0570373535156,231.34390258789062,0.9999938011169434,400.1148376464844,205.72605895996094,1.0,213.78594970703125,230.02432250976562,1.0,263.8179931640625,217.37930297851562,0.9996572732925415,247.06275939941406,179.2578887939453,1.0
142,366.7642517089844,231.99343872070312,0.9999970197677612,399.8880920410156,205.29466247558594,1.0,213.98451232910156,229.30149841308594,1.0,262.7961120605469,218.36363220214844,1.0,246.34136962890625,179.3640594482422,1.0
143,366.2804260253906,231.6863555908203,0.9999970197677612,399.9327392578125,204.9827880859375,1.0,213.0977783203125,229.69117736816406,1.0,263.8948974609375,218.2934112548828,0.9999985694885254,246.5963897705078,179.42665100097656,1.0
144,366.75469970703125,231.62716674804688,0.9999983310699463,400.18798828125,205.9132537841797,1.0,213.75930786132812,230.09371948242188,1.0,263.9237976074219,217.5172119140625,0.9999916553497314,246.7819061279297,179.4293670654297,1.0
145,365.9525146484375,231.88734436035156,0.9999809265136719,400.0765380859375,205.84848022460938,1.0,213.584228515625,229.4918212890625,1.0,261.5741271972656,219.10134887695312,1.0,248.04745483398438,179.49310302734375,1.0
146,366.7046813964844,231.90760803222656,0.9999963045120239,400.090087890625,205.3870086669922,1.0,212.4697265625,229.73388671875,1.0,264.1160583496094,218.0111846923828,0.9999982118606567,246.67005920410156,179.66651916503906,1.0
147,366.1651916503906,231.93011474609375,0.9999865293502808,400.06561279296875,205.00381469726562,1.0,213.55462646484375,230.07345581054688,1.0,263.22564697265625,217.96376037597656,0.9999994039535522,247.520751953125,179.24549865722656,1.0
148,365.7037048339844,232.47354125976562,0.9999940395355225,399.8918762207031,205.9270782470703,1.0,213.96954345703125,229.1735382080078,1.0,263.4757080078125,218.80764770507812,1.0,246.708984375,179.91943359375,1.0
149,366.2026672363281,231.71853637695312,0.9999853372573853,400.30120849609375,205.74951171875,1.0,212.4080047607422,229.69801330566406,1.0,265.0499267578125,218.43653869628906,0.9999969005584717,246.5327911376953,179.43927001953125,1.0
150,365.7149963378906,231.36134338378906,0.9999480247497559,399.9067687988281,205.18150329589844,1.0,213.6397247314453,230.16259765625,1.0,263.41717529296875,218.1483154296875,0.9999998807907104,246.2380828857422,179.15951538085938,1.0
151,366.4061279296875,231.9153289794922,0.9999783039093018,400.5271301269531,205.7211456298828,1.0,213.9110565185547,229.45703125,1.0,263.510986328125,218.84095764160156,0.9999998807907104,246.63980102539062,179.95172119140625,1.0
152,366.6602478027344,231.76148986816406,0.9999563694000244,400.0551452636719,205.35899353027344,1.0,211.8365020751953,229.98448181152344,1.0,264.136962890625,218.6698455810547,0.9999988079071045,247.83065795898438,179.0194854736328,1.0
153,366.2378234863281,231.55087280273438,0.9999966621398926,400.3095703125,205.49874877929688,1.0,213.54400634765625,229.7777099609375,1.0,263.7600402832031,218.51522827148438,1.0,245.23704528808594,179.3873291015625,1.0
154,366.6396484375,231.711181640625,0.9999974966049194,400.1414489746094,206.10235595703125,1.0,213.85757446289062,229.298828125,1.0,263.4632873535156,218.58511352539062,1.0,246.5369415283203,179.8251953125,1.0
155,366.503662109375,231.6182098388672,0.9999843835830688,400.3414306640625,205.17355346679688,1.0,212.28689575195312,230.6273651123047,1.0,264.750732421875,218.63992309570312,0.9999997615814209,247.19088745117188,179.4356689453125,1.0
156,366.8769836425781,231.62496948242188,0.9999953508377075,400.25201416015625,205.33253479003906,1.0,214.1524200439453,229.85479736328125,1.0,264.24310302734375,219.05767822265625,1.0,245.8149871826172,179.56922912597656,1.0
157,366.0647888183594,232.46578979492188,0.9999876022338867,400.3048095703125,205.40728759765625,1.0,213.84449768066406,229.57904052734375,1.0,263.4993591308594,219.18348693847656,1.0,247.0277099609375,179.5787353515625,1.0
158,366.6007080078125,231.5852813720703,0.9999927282333374,400.3983154296875,205.2047882080078,1.0,212.41525268554688,230.5400848388672,1.0,264.9461364746094,218.5072784423828,0.9999990463256836,246.42446899414062,179.38206481933594,1.0
159,366.6034240722656,232.17893981933594,0.9999996423721313,400.0262756347656,206.35142517089844,1.0,213.940673828125,230.2393341064453,1.0,264.44903564453125,219.09852600097656,1.0,246.05300903320312,180.02903747558594,1.0
160,365.8108825683594,231.73248291015625,0.9999222755432129,400.30816650390625,205.65768432617188,1.0,213.6085205078125,229.73095703125,1.0,262.932861328125,219.12486267089844,0.9999998807907104,247.9974822998047,179.458984375,1.0
161,366.1494445800781,231.9344024658203,0.9999969005584717,400.1382141113281,205.35433959960938,1.0,212.5218963623047,230.39950561523438,1.0,264.9406433105469,218.4019317626953,0.9999964237213135,246.8738250732422,179.69419860839844,1.0
162,366.0653381347656,231.7605438232422,0.9999971389770508,400.3287048339844,206.02809143066406,1.0,213.20538330078125,230.08799743652344,1.0,264.51300048828125,219.3018341064453,1.0,246.61892700195312,180.21514892578125,1.0
163,365.633544921875,231.97044372558594,0.9999397993087769,400.10418701171875,205.83636474609375,1.0,213.60818481445312,229.79331970214844,1.0,262.89599609375,219.2124786376953,1.0,246.9471893310547,179.43736267089844,1.0
164,366.07135009765625,231.68112182617188,0.9999947547912598,400.424560546875,205.52793884277344,1.0,212.83413696289062,230.18692016601562,1.0,264.5672607421875,218.06503295898438,0.9999829530715942,247.14268493652344,180.16653442382812,1.0
165,365.7799377441406,232.109375,0.9999866485595703,400.08123779296875,205.23983764648438,1.0,212.37265014648438,229.91297912597656,1.0,263.065673828125,219.46339416503906,1.0,246.56883239746094,179.9039764404297,1.0
166,366.4437255859375,232.0290985107422,0.9999946355819702,400.3656005859375,205.282958984375,1.0,213.81280517578125,229.80638122558594,1.0,263.38238525390625,218.79051208496094,1.0,246.45338439941406,179.51925659179688,1.0
167,367.4631652832031,231.9915771484375,0.9999991655349731,400.4754333496094,205.7833251953125,1.0,213.06468200683594,229.79299926757812,1.0,264.7868957519531,218.13400268554688,0.9999942779541016,245.90234375,179.80381774902344,1.0
168,365.75726318359375,231.4490203857422,0.9999589920043945,400.37274169921875,205.53550720214844,1.0,211.53802490234375,230.40194702148438,1.0,263.0359191894531,219.37646484375,1.0,246.58412170410156,179.8185272216797,1.0
169,365.54315185546875,232.1024169921875,0.9999916553497314,400.0899353027344,205.91473388671875,1.0,214.01913452148438,229.61077880859375,1.0,263.5014343261719,218.59844970703125,0.9999997615814209,246.5555877685547,179.85018920898438,1.0
170,366.60546875,231.93954467773438,0.9999862909317017,400.2414855957031,205.22129821777344,1.0,213.60284423828125,229.72628784179688,1.0,264.2476501464844,218.07437133789062,0.9999964237213135,246.81787109375,179.3573455810547,1.0
171,365.79132080078125,231.55206298828125,0.9999792575836182,400.1086120605469,205.38433837890625,1.0,211.91151428222656,230.1355743408203,1.0,263.1487731933594,218.81005859375,1.0,245.6124725341797,179.71121215820312,1.0
172,365.2435607910156,232.16177368164062,0.9999958276748657,399.9861145019531,205.76904296875,1.0,213.98831176757812,229.62997436523438,1.0,263.5557861328125,218.69174194335938,0.9999997615814209,246.64666748046875,179.84466552734375,1.0
173,365.8267517089844,231.43634033203125,0.9999067783355713,400.4280700683594,205.46368408203125,1.0,213.736083984375,229.3529052734375,1.0,263.1808776855469,217.83612060546875,0.9999961853027344,247.19833374023438,179.28135681152344,1.0
174,366.0212097167969,231.76771545410156,0.9999967813491821,400.1089172363281,205.54925537109375,1.0,212.52401733398438,230.03477478027344,1.0,263.4417419433594,218.65438842773438,1.0,245.271728515625,179.9326934814453,1.0
175,366.04852294921875,231.79661560058594,0.9999958276748657,400.009765625,205.7423095703125,1.0,213.9593048095703,229.74591064453125,1.0,263.3280944824219,218.83177185058594,1.0,246.68817138671875,179.49819946289062,1.0
176,365.82208251953125,231.7617645263672,0.9999699592590332,400.6493835449219,206.13316345214844,1.0,213.95664978027344,229.73374938964844,1.0,263.6103820800781,217.78921508789062,0.9999920129776001,246.4673309326172,179.26441955566406,1.0
177,366.5243835449219,232.1669921875,0.999998927116394,399.9775390625,205.61219787597656,1.0,213.01904296875,229.39779663085938,1.0,263.0807189941406,218.76588439941406,1.0,245.62399291992188,180.2422637939453,1.0
178,367.8196716308594,232.23287963867188,0.9999858140945435,400.3377380371094,204.4329833984375,1.0,213.48480224609375,229.92788696289062,1.0,262.4459533691406,219.21197509765625,0.9999998807907104,247.92120361328125,179.6284942626953,1.0
179,366.61907958984375,231.39279174804688,0.9999901056289673,400.79815673828125,205.80198669433594,1.0,214.01170349121094,230.06463623046875,1.0,263.85699462890625,217.4864501953125,0.9999605417251587,246.7821502685547,179.08529663085938,1.0
180,365.9873352050781,231.97134399414062,0.9999973773956299,400.2292785644531,205.92657470703125,1.0,213.68223571777344,229.4894256591797,1.0,263.62335205078125,218.8292694091797,0.9999998807907104,246.0237274169922,180.32603454589844,1.0
181,365.84912109375,231.7544403076172,0.9998774528503418,400.4206848144531,205.10491943359375,1.0,213.5687713623047,229.77880859375,1.0,262.4571228027344,219.13687133789062,1.0,246.9830780029297,179.4505615234375,1.0
182,366.15496826171875,231.7042999267578,0.999983549118042,400.3023681640625,205.5789794921875,1.0,214.2066192626953,230.19236755371094,1.0,263.15472412109375,216.85569763183594,0.9999657869338989,247.21249389648438,179.65902709960938,1.0
183,365.8991394042969,232.242431640625,0.9999955892562866,400.4300842285156,206.08580017089844,1.0,213.74302673339844,228.89532470703125,1.0,263.0460510253906,218.52940368652344,1.0,246.2963104248047,180.2703399658203,1.0
184,366.8259582519531,232.0900421142578,0.9999903440475464,400.3301696777344,205.4625701904297,1.0,213.4310760498047,229.80813598632812,1.0,262.41650390625,218.8276824951172,0.9999998807907104,245.66299438476562,179.2656707763672,1.0
185,367.1977844238281,231.95758056640625,0.9999983310699463,400.6950988769531,205.40060424804688,1.0,214.33424377441406,230.34988403320312,1.0,263.71282958984375,217.3474578857422,0.999745786190033,247.29981994628906,179.62904357910156,1.0
186,371.7896728515625,232.28094482421875,1.0,404.34033203125,209.45326232910156,1.0,210.98789978027344,228.65576171875,1.0,269.3750305175781,212.32615661621094,1.0,266.76287841796875,175.81166076660156,1.0
187,358.5699462890625,233.57911682128906,1.0,390.0468444824219,204.443115234375,1.0,204.98487854003906,231.58529663085938,1.0,253.12863159179688,221.7339630126953,1.0,239.41250610351562,178.56365966796875,1.0
188,344.7021179199219,230.69284057617188,1.0,393.5768737792969,214.19093322753906,0.7101129293441772,203.56393432617188,230.05029296875,1.0,258.9868469238281,214.9320831298828,1.0,247.51148986816406,172.83262634277344,1.0
189,345.60693359375,234.3734893798828,1.0,382.1796569824219,205.4413604736328,0.9999747276306152,198.86080932617188,231.39212036132812,1.0,251.5086669921875,222.14622497558594,1.0,238.0509033203125,175.26486206054688,1.0
190,327.90655517578125,233.20260620117188,1.0,372.5477600097656,205.55859375,0.9999986886978149,194.9540252685547,233.6576385498047,1.0,244.0060272216797,223.95916748046875,1.0,230.3715362548828,178.61233520507812,1.0
191,316.46173095703125,231.32272338867188,1.0,359.2320556640625,208.1199493408203,0.7068277597427368,193.87652587890625,233.102294921875,1.0,241.8351593017578,223.33888244628906,1.0,229.85794067382812,178.1631317138672,1.0
192,310.2802429199219,232.2070770263672,1.0,354.6265869140625,207.05397033691406,0.9999938011169434,195.0019073486328,230.75271606445312,1.0,242.42379760742188,222.50375366210938,1.0,229.6605224609375,178.24017333984375,1.0
193,306.60662841796875,232.33926391601562,1.0,352.5966491699219,208.5311737060547,0.9993739724159241,193.0254364013672,232.4823760986328,1.0,239.3291778564453,223.50025939941406,1.0,227.42604064941406,178.59332275390625,1.0
194,307.6034240722656,233.1358642578125,1.0,351.1195983886719,208.5693817138672,0.9999607801437378,194.4014892578125,233.0868377685547,1.0,243.43382263183594,222.1066131591797,1.0,230.83334350585938,177.2113800048828,1.0
195,310.5606384277344,234.488525390625,1.0,351.37591552734375,210.20289611816406,0.9998915195465088,194.9088134765625,232.48411560058594,1.0,244.2801971435547,222.0687713623047,1.0,231.5228271484375,175.885009765625,1.0
196,314.40570068359375,235.0540771484375,1.0,345.1861267089844,211.99363708496094,0.043032921850681305,195.92153930664062,230.80126953125,1.0,243.96881103515625,220.1873779296875,1.0,229.47003173828125,177.51441955566406,1.0
